cust_id,Fn,Ln,EmailAddress,Ph,Ct,St,ZipCd,CreateDate,S,MktOptIn,FavTeam
100214, CherYL,Medina,cummingstina@stewart-long.org,867-783-0190x82756,Phoenix,AZ,26905,7/12/2021,partner_referral,,GamePulse Texas
100215,amY,YatEs,ghayden@hotmail.com,976.643.2594,Dallas,TX,85603,3/18/2021,social,1,GamePulse Texas
100216,jamEs ,WiLliAmSON,veronica53@blackwell.com,228.549.2238x075,El Paso,TX,3875,4/25/2021,box_office,,
100217,jEsSICa,johNSOn,riveraedward@anderson.biz,924-397-0638x49281,Houston,tx,516-54,2/19/2025,box_office,0,GamePulse Texas
100218, kELly,coHEn,gonzalezalexandra@sawyer-patterson.com,762.243.1338x6152,San Antonio,TX,352-41,2/15/2021,partner_referral,,
100219,DeVin, roGErs,CATHY14@GMAIL.COM,859.258.8694x3032,Fort Worth,TX,27200,6/23/2024,box_office,0,GamePulse Texas
100220, sAMuEL,mOOrE ,greenmark@bailey.com,001-433-170-0090x814,Corpus Christi,TX,63134,7/30/2023,web,0,
100221,TodD ,Benson ,jonathan31@moore.biz,510-778-4195,Dallas,TX,572-15,6/19/2024,box_office,,GamePulse Texas
100222, douGLAS,JACksON,TRAVISAYALA@MIRANDA.ORG,826-963-5017x05027,Arlington,TX,40628,4/29/2021,web,,
100223,Annette ,HaRrIS,cruzscott@yahoo.com,087-058-8334,Arlington,TX,81783,4/3/2021,partner_referral,0,GamePulse Texas
100224,tErEsa ,Beltran,anna23@grant-morris.com,-10252,Dallas,TX,29668,6/23/2021,social,1,GamePulse Texas
100225,pERRy,bROWnINg,douglas28@yahoo.com,(236)494-8770x78276,Oklahoma City,Ok,87656,11/5/2022,box_office,,GamePulse Texas
100226, deNniS,Johnson ,jacobsonann@gmail.com,722.539.0504,Austin,TX,38801,12/1/2022,social,,
100227, kImberLy,Walters,sullivantasha@townsend.com,806.690.0908,Dallas,TX,57725,12/30/2024,web,,
100228,BRuce,rOTh,richardjohns@johnston.com,+1-798-196-6033x994,Lubbock,TX,82538,4/7/2023,box_office,0,
100229,VALerIE, MOsLey,stownsend@yahoo.com,(467)845-2539,Houston,TX,31616,1/25/2021,box_office,,GamePulse Texas
100230,NancY ,Carr,wward@smith.com,+1-560-163-2133x2050,Arlington,Tx,65819,1/4/2022,box_office,0,GamePulse Texas
100231, Jeffrey,HEAth ,charlotte03@gmail.com,438.556.8373,Houston,Tx,69141,10/30/2022,web,,GamePulse Texas
100232,Thomas,munOZ ,marie66@hotmail.com,311-062-7860,Fort Worth,TX,207-88,5/21/2022,social,,
100233,tIM,Anderson ,alexis75@hotmail.com,XXX-XXX-XXXX,Miami,fl,61133,8/21/2021,web,,
100234,bRittANy,poole,bromero@hotmail.com,-1654,Albuquerque,Nm,22283,9/3/2023,web,,GamePulse Texas
100235,mIChael ,OcONnOr,nathanieldonaldson@costa-kline.net,(142)673-2547x607,Dallas,Tx,69950,9/19/2023,box_office,,
100236,KAReN,Clay,sheila83@hotmail.com,(819)298-1689,Houston,TX,42739,4/22/2025,web,,GamePulse Texas
100237,MeLANiE ,chAveZ ,angelavega@carpenter.com,+1-048-816-0766x43107,Dallas,TX,17767,6/11/2025,web,,GamePulse Texas
100238,Laura ,SaNcheZ,smckenzie@benson-fisher.com,+1-550-911-3001x74556,Plano,Tx,41850,1/23/2025,social,0,
100239,BeNjAMin,chANg ,isabellaclark@yahoo.com,(997)625-6378x8381,Houston,Tx,72698,3/11/2025,web,1,
100240,saBRiNA,REYes,daniellesmith@gmail.com,(046)905-1391x67706,Fort Worth,TX,50663,7/24/2025,partner_referral,,
100241, joSEPh,MitCheLl,david62@gmail.com,501303544,El Paso,TX,12564,9/28/2024,social,,GamePulse Texas
100242, Amy,Morales, michaelburton@hotmail.com,(920)537-0626,Lubbock,Tx,46793,1/21/2022,box_office,,
100243, MariA, Trujillo,swall@mullen-shaw.com,-10896,Corpus Christi,TX,18110,4/10/2022,social,,
100244,PAiGe,Perry,wadecarolyn@sandoval-patel.com,095.708.6265x395,Fort Worth,TX,23899,9/15/2023,social,,GamePulse Texas
100245,hEIdi,jACoBs ,ronaldguerrero@gmail.com,+1-769-459-8997x8609,Dallas,TX,8020,6/24/2024,box_office,,GamePulse Texas
100246,YvEtTe,snYdER ,ANDERSONJAMES@ANDERSON.COM,001-205-591-9870x67830,Dallas,TX,323-41,3/24/2021,partner_referral,0,
100247, BRETT,SANCHez,erica79moses-gentry.com ,697.910.8250x881,Dallas,TX,90004,6/16/2025,box_office,,
100248,Brian,BeNNett,njames@chavez-williams.com,294-425-3843x46266,San Antonio,Tx,013-24,7/25/2022,social,1,
100249,Peggy ,jOHnSOn,mwilliams@yahoo.com,001-677-626-2547x9439,Fort Worth,TX,341-18,2/19/2022,partner_referral,,
100250,katHLeeN ,Jacobs ,xjohnson@barker.org,439-031-1159,Dallas,Tx,26713,8/16/2025,box_office,,
100251,vaNESsA ,Murray,susanmahoney@cook-levine.org,+1-773-079-4872x972,Lubbock,TX,73826,1/7/2022,box_office,,
100252, chRISTOPHER,sHah,harrisanna@hotmail.com,001-403-562-5545,Dallas,tx,7286,8/21/2022,social,,
100253,GeNe,MArTIn,cunninghampatrick@smith-pacheco.com,001-950-857-5197x0191,Fort Worth,TX,75331,9/10/2023,social,,GamePulse Texas
100254,DiAnA ,BRighT,myersjames@west-becker.biz,402-042-5619,Houston,TX,063-65,4/25/2021,social,,GamePulse Texas
100255,gabrieL,Martin,johnwoods@hotmail.com,494-840-6671,Dallas,tx,86231,12/20/2021,social,,GamePulse Texas
100256,Teresa ,ALleN,uterrell@gmail.com,(461)035-6883x4971,Dallas,TX,95935,9/19/2022,partner_referral,,GamePulse Texas
100257,Kimberly, nELSON,lsilva@ware.com,(077)947-3828x3297,Fort Worth,TX,46947,12/1/2021,partner_referral,,GamePulse Texas
100258,AshLey ,MAxwElL,joseph08@hotmail.com,(605)307-0081,Houston,TX,54428,10/12/2022,box_office,0,GamePulse Texas
100259,BRanDY,thomaS,david30@silva.com,+1-387-096-5986x4376,Phoenix,Az,79944,12/8/2021,partner_referral,,GamePulse Texas
100260,jULIE ,hARringtoN,heather40@hotmail.com,+1-124-822-8713x182,Dallas,TX,16982,12/7/2020,social,0,GamePulse Texas
100261,Jennifer,JonEs ,elopez@walker-patrick.biz,XXX-XXX-XXXX,Fort Worth,TX,64718,2/23/2023,box_office,0,GamePulse Texas
100262, wANdA, HOdGE,tammie85@vaughan.biz,(984)072-1819,Houston,Tx,79390,1/1/2024,partner_referral,0,GamePulse Texas
100263,sAmantHa, Hoover,davidodonnell@yahoo.com,+1-737-485-3743x1697,Houston,TX,94827,3/12/2022,social,,
100264,mitCHell,Kim,hjacobs@baker-poole.biz,XXX-XXX-XXXX,Dallas,TX,79984,3/27/2024,box_office,,GamePulse Texas
100265,dAVid,JOhNSton,jonesmichael@yahoo.com,(313)514-3690,Fort Worth,Tx,77424,12/9/2022,box_office,,GamePulse Texas
100266,William ,Crane,kayleebrown@hotmail.com,001-670-816-0151,Austin,TX,78373,8/5/2021,box_office,,GamePulse Texas
100267,Erin ,MORrIs ,ZOEMALONE@JONES-FOLEY.COM,374.005.8727,Houston,Tx,31126,8/16/2021,partner_referral,0,GamePulse Texas
100268,dUSTiN, gRiFfiTH,fryegerald@deleon-lawson.com,034-209-7944x63561,Plano,TX,43315,1/17/2024,social,,GamePulse Texas
100269, Laura,bLacK,rreed@gmail.com,XXX-XXX-XXXX,Lubbock,TX,30403,5/24/2023,partner_referral,1,
100270,erik ,Wallace ,tracimarshall@conrad.com,546.211.1954x7977,Dallas,TX,67297,7/1/2021,web,,
100271,Gregory,sandeRS,williamsashley@young-hernandez.com,001-650-260-4982x2268,Houston,TX,51533,11/8/2024,box_office,,GamePulse Texas
100272,dAnIELlE , MuRPHY, wrighthannah@gmail.com,442-795-0821x1070,Dallas,TX,52907,6/10/2024,social,1,
100273,PaUL, Johnston,donna30@hotmail.com,150-890-9481x84114,Austin,TX,74229,12/19/2024,box_office,,GamePulse Texas
100274,KArA,Owen ,pughjonathan@hill-hall.info,569-527-0876,Arlington,TX,47562,12/8/2021,box_office,1,
100275,Vanessa,Grimes,michaelcameron@yahoo.com,938-954-4838,Houston,TX,39353,9/17/2023,box_office,0,GamePulse Texas
100276,jOhN,taYloR ,hpotter@andrews-peterson.com,001-701-305-9270x4615,Fort Worth,TX,99059,3/3/2025,partner_referral,1,GamePulse Texas
100277,Jared,wALKeR ,angela43@owens.com,906.968.5721x680,Houston,TX,90207,6/18/2025,box_office,0,
100278, lInda, Moore,JENNIFERWEBSTER@GMAIL.COM,+1-416-209-7070x4816,Lubbock,Tx,85301,7/3/2025,box_office,,GamePulse Texas
100279,DaNny,Moore ,melissa07@morton.com,+1-859-095-7852x56935,Phoenix,AZ,61120,5/5/2025,partner_referral,,
100280,SAmAnTHa , Freeman,qharrison@gmail.com,394.039.0194x9943,Austin,TX,554-92,2/11/2023,partner_referral,,
100281,GinA,STewart,matthewrichardson@gmail.com,001-898-475-9703x185,Houston,TX,94683,1/1/2024,social,,
100282, Karen,Porter, VBRYANT@THOMPSON.NET,+1-606-970-9091x6066,Austin,TX,57389,2/15/2023,box_office,,
100283,lAURa,hobBs,AARON82@PERKINS-JACKSON.COM,+1-674-699-5767x51786,Austin,TX,52371,7/5/2022,social,,
100284,Julie,piERCE,peter91@hotmail.com,+1-826-566-0982x931,Baton Rouge,LA,15469,12/21/2024,partner_referral,1,
100285,Brian,BAIlEy,ANTHONYSAUNDERS@KELLY.NET,+1-581-209-2860x1781,Austin,TX,26346,11/8/2021,partner_referral,,GamePulse Texas
100286,tracy,brYAnT,steven46@howard.net,+1-257-880-8773x93497,Dallas,TX,693-28,11/25/2021,web,,
100287,Riley, jOHNson,mcneillatasha@gregory-williams.com,(772)721-1087,Houston,Tx,953-76,8/3/2025,box_office,1,
100288,adaM ,pROcTOR,kellygeorge@nunez.org,(483)499-8169,Austin,TX,75820,7/21/2025,partner_referral,,
100289,stEpHEN,Taylor,morankathleen@parrish.org,001-617-038-6330x4150,New York,NY,81863,1/7/2021,web,1,GamePulse Texas
100290,paTrICIA ,cARROlL,cameronjames@oneal-jackson.info,3565459709,San Antonio,TX,6477,1/4/2021,web,1,
100291,Emily,qUInn,dsnyder@elliott.net,(151)800-1884x1185,Little Rock,AR,332-54,6/8/2021,box_office,,
100292,sTEPHaNiE, Matthews,diazlinda@jones-thomas.com,(153)430-3177x374,Houston,tx,94639,4/24/2023,web,0,
100293,Rodney,lovE,hjohnson@west-bowman.org,(323)877-7919,Houston,Tx,295-61,6/7/2023,web,,GamePulse Texas
100294,Brooke,peteRs,anthony82@hotmail.com,946.114.5187,Austin,TX,15026,8/4/2023,web,,GamePulse Texas
100295, Eric,Alexander,thomasjones@duncan.net,-1605,Arlington,TX,9851,6/11/2021,box_office,,GamePulse Texas
100296,Michael, Kelley,margaretlopez@gmail.com,-6098,Corpus Christi,TX,21643,1/31/2023,partner_referral,1,
100297,Jeffrey, Soto,nancytrevino@yahoo.com,-9312,Austin,TX,24870,10/7/2021,social,1,
100298,nicOle ,TAYloR,mfranklin@yahoo.com,247.077.8785x052,Fort Worth,TX,68077,4/1/2021,social,0,
100299,peTeR ,hahn,sabrina00@yahoo.com,964-695-7867,Houston,Tx,84670,5/31/2023,web,0,
100300, COUrtNEY,hOrN ,ACOSTAFELICIA@HOTMAIL.COM,727-723-5447x66644,Dallas,Tx,38279,6/3/2023,box_office,0,GamePulse Texas
100301,BRAndy, bUTLEr,sstephens@yahoo.com,80178302,New York,NY,67175,6/13/2024,web,0,
100302, SHAwn,mCCONneLl,williamssteven@hotmail.com,+1-783-130-9996x9404,Fort Worth,TX,44294,8/15/2021,social,0,GamePulse Texas
100303,WilLIAm,greEn ,mbrown@gmail.com,001-958-571-0281x240,Dallas,TX,20455,3/12/2021,partner_referral,,
100304,dOnALd , SCHROEdEr,yhodges@spence.com,(011)226-3314x65543,Austin,TX,11715,9/19/2022,social,,GamePulse Texas
100305, dARyl,mArtIneZ,qayers@gmail.com,(908)688-4755x104,San Antonio,TX,88040,7/22/2021,web,,
100306,JanE,KiRK,CINDY42@HOTMAIL.COM,(780)364-4289,Los Angeles,Ca,72384,6/27/2021,social,1,
100307,jAcqUeLine,Miller ,deborahcamacho@salazar.net,698.896.8076x8962,Austin,TX,631-06,5/24/2023,partner_referral,0,
100308,kATHLEEn,SiLVa ,kimberly51@murray.com,+1-296-801-5855x623,Houston,TX,7337,7/22/2025,social,1,GamePulse Texas
100309,BrUCE ,WILSon,benjamin59@castillo.org,7013025776,Dallas,Tx,52348,5/31/2022,social,0,GamePulse Texas
100310,tanYA,MERCAdo ,madisonpowell@gmail.com,XXX-XXX-XXXX,Austin,Tx,58863,5/21/2025,web,0,
100311,Kathryn,edWaRDs,bbuck@elliott-macias.com,266-385-3878,Fort Worth,TX,20614,2/23/2023,social,0,
100312,seAN,wALTErS,nataliescott@ramirez-lee.com,(159)925-1077x5542,Albuquerque,NM,11005,2/20/2021,box_office,,GamePulse Texas
100313,William,PALmeR,christinetorres@gmail.com,(573)826-8329x67467,Houston,Tx,95263,8/18/2025,partner_referral,1,GamePulse Texas
100314, Natalie,GARCIa,HOLMESBRYAN@WHITE.COM,(271)860-3750x84476,San Antonio,TX,90507,6/1/2021,partner_referral,0,
100315,jaMeS,RHODES, michaelrivera@kennedy-reeves.com,(185)898-1594,Fort Worth,Tx,83368,10/17/2023,box_office,,GamePulse Texas
100316,Matthew,Haley ,daniel43@nicholson.com,216-685-1310,Austin,TX,20322,7/31/2025,social,,
100317,dANiEL,MArtIn,gloria99@owen.com,(572)405-1240x48951,Austin,TX,70942,1/4/2022,box_office,1,
100318, Jenna,RUsSeLL,edavila@krueger.com,+1-929-268-1307x0524,Denver,CO,42260,3/19/2021,partner_referral,0,
100319,Mckenzie ,BRIggS ,jfry@zuniga.com,001-429-642-4267x099,Houston,TX,16713,10/25/2023,box_office,,
100320,Marco , mASoN,garciaandrew@gmail.com,+1-985-315-9011x6524,Austin,TX,49497,2/6/2023,web,,
100321,aLLiSon , Adams,kristenkhan@scott.org,(747)248-2834x298,El Paso,Tx,81711,2/6/2023,social,,GamePulse Texas
100322,James , COMBS,serranojustin@hill.com,1981175707,Dallas,Tx,26731,11/3/2020,web,,GamePulse Texas
100323,Kyle,agUILAr,dana57@sims.com,(581)556-9350x26325,Dallas,tx,418-67,9/5/2022,web,,GamePulse Texas
100324, bRIAN,LopEz,renee22@yahoo.com,228.460.8582,Houston,Tx,8819,4/22/2023,social,,GamePulse Texas
100325,Crystal,STOnE,zwilson@gmail.com,(762)362-2869,Fort Worth,TX,96279,8/23/2021,social,,
100326,Amy,MARquEZ ,sullivansusan@lopez.net ,XXX-XXX-XXXX,Houston,TX,73711,2/4/2025,web,0,
100327,Angela , DrAKe,ibell@freeman-bowen.info,001-974-229-2705x8506,Phoenix,AZ,53225,2/8/2024,web,,GamePulse Texas
100328,MARIa,ARMSTrOnG,carlos57@bush-landry.com,+1-487-923-8703x407,Houston,tx,44488,4/7/2025,box_office,,
100329,Jimmy,Miller ,william52@young.com,615.877.9717x244,San Antonio,TX,8101,1/29/2022,partner_referral,1,
100330,CaItlYN,Miller ,charlesmann@yahoo.com,6762779053,Houston,TX,13662,12/1/2024,social,,GamePulse Texas
100331,KrYstal,Ford,williamsmegan@joseph-wong.biz,888-120-2085,Arlington,TX,97437,1/21/2023,social,,GamePulse Texas
100332,JUlIE, Salinas,brendascott@horton.info,576-302-0836x970,Houston,tx,92788,12/28/2020,box_office,1,GamePulse Texas
100333, SARa, alleN, caitlinhernandez@wright.com,633618415,San Antonio,TX,80626,4/14/2024,social,0,
100334,Gary,MCKeNzie,pamela38@calderon-perkins.com,(656)040-2662x09331,Dallas,TX,94303,7/18/2023,box_office,0,GamePulse Texas
100335,dErRIcK, SHaNnoN,mjohnson@perez.com,902.916.1099x5074,Miami,FL,95828,7/5/2023,box_office,,
100336,auTuMN,Lopez,deborah17@martin.info,(927)390-4026x3450,Corpus Christi,TX,11640,10/28/2023,partner_referral,,
100337,DusTiN,Carpenter,williamsmarygmail.com,111-238-2633,Chicago,IL,74313,6/17/2025,partner_referral,,
100338,DEaNNA, johnstOn,shannon62@hotmail.com,(737)552-3281,Dallas,TX,59345,12/25/2020,social,,
100339,PETeR, Martinez,gballard@franklin-sanchez.com,XXX-XXX-XXXX,Fort Worth,Tx,14771,12/28/2024,web,0,
100340,JaMes ,COMptON,riverasteven@hotmail.com ,495.477.0382,Baton Rouge,LA,11767,8/25/2021,box_office,0,
100341,brIANnA,MiLls,reiddaniel@melendez.com,XXX-XXX-XXXX,Dallas,TX,363-20,6/27/2024,box_office,,GamePulse Texas
100342, Anna,PaTterson, fblack@velazquez-reese.info,111.530.1132x214,Houston,TX,46602,1/16/2022,web,,
100343, BRIDGET,Clark , moodyjessica@cook.com,(799)180-7016x9962,Plano,TX,4854,2/9/2024,box_office,,GamePulse Texas
100344, Jeremy,Santos ,michael75@yahoo.com,001-369-251-8593,Phoenix,AZ,82436,11/3/2021,partner_referral,,
100345,lUCaS,GUERreRo ,PCUNNINGHAM@WHITE.NET,408-125-6143x42350,Houston,TX,13643,7/14/2025,partner_referral,0,
100346,Patricia,Moore ,DAVISALANSMITH.COM,291.201.6528,Dallas,TX,14671,12/22/2020,social,,GamePulse Texas
100347,Angela, KOch,jhernandez@rose-coleman.com,732-952-6613,Dallas,tx,020-51,8/26/2025,box_office,0,GamePulse Texas
100348, Charles,englIsH,jennifer26@gmail.com,930.143.4729x23535,San Antonio,TX,91664,11/4/2024,social,,GamePulse Texas
100349, geoRgE, Romero,jonathan10@gallegos-brown.biz,XXX-XXX-XXXX,Austin,TX,411-92,1/7/2024,social,,
100350,Alex,WEbb,lawrencegraham@leach.com,XXX-XXX-XXXX,Dallas,Tx,90906,8/28/2022,partner_referral,0,GamePulse Texas
100351,MicHelle ,Smith,alexa16@lee.biz,(437)851-8318,Dallas,TX,24871,8/11/2024,partner_referral,,GamePulse Texas
100352, Michelle,flOyd,SCOTT65@BROWN.BIZ,322.906.7850x4779,Austin,TX,15606,8/4/2021,box_office,,
100353,CHRIstOphER,Barnes ,TAMMY79@HOTMAIL.COM,498-139-4322x23204,Austin,Tx,54976,3/25/2023,social,0,GamePulse Texas
100354,Samantha,Anderson ,robertsonmike@espinoza.biz,001-434-924-8345x771,Little Rock,AR,26017,3/4/2025,social,,
100355,David ,mYERS,fhenry@yahoo.com,711-939-4463x645,San Antonio,TX,14617,12/5/2022,partner_referral,,
100356, Travis,Hayes ,karen12@yahoo.com,107-053-6375x9272,San Antonio,TX,32394,2/22/2021,box_office,,
100357, jENNifeR,ORR,montgomerywayne@gmail.com,438-942-6095x696,Miami,FL,73161,8/1/2023,social,,GamePulse Texas
100358,briaN,coNRad,graydiana@gmail.com,XXX-XXX-XXXX,Dallas,TX,68705,11/28/2021,web,,
100359, ALlIson,Doyle ,nicholas26@nielsen.com,(541)041-2941x648,Austin,TX,29647,10/10/2021,social,1,GamePulse Texas
100360,timothy, GiLL,melissapalmer@yahoo.com,288.663.4546,Dallas,TX,78646,7/10/2025,partner_referral,,
100361,douglAS, Daniels,joe95@gmail.com,001-785-246-4636,Los Angeles,CA,40224,3/3/2024,social,,
100362,mIchAel,AndERSOn,kristijones@yahoo.com,(258)177-0131x73136,Corpus Christi,TX,6904,11/26/2023,partner_referral,,
100363,BRITTanY,hAYDEn,DONALDWEBB@GMAIL.COM,163.065.7680x781,Dallas,tx,87092,9/15/2024,partner_referral,,
100364,BrEnDa ,nuNEz,maria78@smith-johnson.info,(593)731-7476x22073,Arlington,TX,572,3/4/2021,web,,GamePulse Texas
100365,KiM,petTY,baileyscott@garcia-reed.com,246.046.5749x063,Arlington,Tx,416-41,7/16/2024,box_office,,
100366,RACHel,rUsSelL , william06@yahoo.com,234-947-8098x709,Fort Worth,TX,71692,2/19/2021,social,,
100367,hAnNAH,GrAY ,fmendoza@yahoo.com,(334)376-9065,Austin,TX,58619,7/30/2021,web,,GamePulse Texas
100368, MARk, sawyeR,iwagner@gmail.com,+1-980-411-5437x75686,Fort Worth,TX,53887,6/21/2023,partner_referral,,GamePulse Texas
100369,dIANA,Ramos,ryan93@gmail.com,(137)157-0137,Plano,Tx,51465,3/14/2024,partner_referral,1,GamePulse Texas
100370, Carl,Vasquez,briankramer@hotmail.com,+1-934-064-8835x48054,Phoenix,Az,37469,6/10/2024,partner_referral,,
100371, TimOthY,MuRpHY,sean25@jarvis.net,350-261-0286,Austin,TX,32200,5/14/2024,web,1,GamePulse Texas
100372,DIANE ,sherMAn, kellythomas@vega-french.biz,603.659.6880x2687,Houston,TX,86242,8/20/2024,web,,
100373, jEffrEY,Jimenez,jonathanharris@jackson.com,285-102-7146x404,Dallas,TX,3580,8/16/2023,box_office,,
100374, ANdRea, Bullock,KRISTIN14@GMAIL.COM,564.145.8687x5623,Dallas,TX,84876,4/10/2021,web,,GamePulse Texas
100375,jOHn,Ortega ,reginahill@woodward.net,7816214937,Dallas,TX,77641,5/8/2023,partner_referral,,GamePulse Texas
100376,dARLene,cAstrO ,john06@hotmail.com,-5251,Denver,CO,83743,12/11/2022,partner_referral,,GamePulse Texas
100377,Jennifer,edwaRds,whitemelissa@hall.com,(618)684-1117,Houston,TX,94471,1/13/2021,social,,GamePulse Texas
100378, David,DaViS,ashley38@swanson-smith.org,525-599-3523x5862,Dallas,TX,78787,6/24/2025,social,1,GamePulse Texas
100379, rHoNDA,tayLOr ,osexton@gmail.com,(000)674-2264,Austin,Tx,25110,10/3/2023,partner_referral,,
100380,Savannah,jOnES,JASON12@HOTMAIL.COM,8928934639,San Antonio,TX,5221,12/23/2022,box_office,,GamePulse Texas
100381,briAnna , coLlIns,jeffery38@yahoo.com,184-457-0174,Plano,TX,73228,3/30/2023,social,0,
100382,Shelly,HUdsON,dbarry@lee.net,201.921.4439x851,Houston,TX,59779,9/1/2025,social,,GamePulse Texas
100383, AlEx,holLand,asmithbradley.net,4475196755,San Antonio,TX,76436,12/21/2022,partner_referral,,
100384,BriTtanY,edwARDs,DANIELJEFFREY@YAHOO.COM,XXX-XXX-XXXX,Denver,Co,80038,11/9/2020,partner_referral,,
100385,mAnueL,bAkeR,dmills@lee-mayer.com,6040277797,Los Angeles,CA,85592,4/9/2023,web,0,GamePulse Texas
100386,TeResa,sanders ,criddle@gmail.com,626-045-4066x904,Lubbock,Tx,67195,9/25/2022,social,,GamePulse Texas
100387,TRacy ,Bailey,zreynolds@hotmail.com,964-188-4806,Houston,TX,6643,11/2/2023,social,1,
100388, Randy,hoLMES ,woodsjoseph@hotmail.com,851-164-8227x780,San Antonio,tx,74547,9/23/2021,web,1,GamePulse Texas
100389,asHLeY,Ramos ,davidnguyen@hotmail.com,(353)908-7705,El Paso,TX,27681,10/6/2024,web,,
100390,Amy, Garcia,LFISHER@HOTMAIL.COM,(083)558-5475x0948,Austin,TX,50149,9/14/2023,web,,
100391,Tony ,RODRIGUEZ ,ortegajill@yahoo.com,+1-205-563-7232x129,Arlington,TX,88437,4/10/2025,box_office,0,
100392,jOSePH ,EdwaRDs,kenneth18@gmail.com,+1-189-641-0051x7766,Albuquerque,Nm,91215,7/6/2025,web,0,
100393,Cory, SERRAnO,marquezjeffrey@yahoo.com,618-314-8462,Dallas,TX,23580,2/15/2022,box_office,,
100394,Amanda ,hobBS,allen28@mejia-brown.org,5148782197,New York,NY,90315,1/13/2025,box_office,,
100395, Timothy, sHErmaN,eugenejones@myers-young.com,866-122-0968,Oklahoma City,OK,99662,7/23/2025,partner_referral,,GamePulse Texas
100396,Aaron,MORENo ,bryancampbell@gonzalez-castro.net,+1-588-969-3102x8558,San Antonio,TX,060-34,11/22/2020,social,0,GamePulse Texas
100397, tRIstAn,gRAnT,tiffany42@ward.com,7279805103,Austin,TX,41808,6/13/2023,web,,
100398,ALeJANdRo,WrigHt,natalie62@hotmail.com,+1-551-089-7795x9862,Phoenix,az,77864,4/26/2023,partner_referral,,GamePulse Texas
100399,WillIaM,PETErSON , ronaldrodriguez@powell-martinez.com,XXX-XXX-XXXX,Dallas,TX,33193,6/20/2022,web,0,
100400,EdwarD,roWE,timothy88@yahoo.com,001-070-313-4993x1448,El Paso,TX,5584,10/11/2024,web,,GamePulse Texas
100401, DAVId, davILA,rosarionathan@yahoo.com,744.195.2624,El Paso,Tx,68030,11/29/2024,partner_referral,,
100402,JASmIne,Jones, bowmanjake@yahoo.com,+1-077-403-4850x1600,San Antonio,TX,2210,9/2/2024,social,,GamePulse Texas
100403, Robin,Williams ,dbecker@obrien.biz,479-772-2550x83986,Houston,TX,25788,1/19/2021,partner_referral,1,
100404,JamEs ,moRROw,justin27@richardson-grimes.com,(383)602-9344,San Antonio,Tx,38624,5/14/2025,social,0,GamePulse Texas
100405,MicHaeL,Villanueva,gerald03@wilson.com,001-439-696-1747x300,Arlington,Tx,2075,7/25/2024,web,,
100406, WilLIAm,Perez,muellersarah@hotmail.com ,+1-367-848-8699x61839,Houston,TX,29718,6/24/2021,partner_referral,1,GamePulse Texas
100407,GInA ,haYNEs,catherinejackson@weber.info,(100)356-9772,Corpus Christi,TX,96467,4/27/2021,partner_referral,0,
100408,Amy, kLeIN,lovemichael@campbell-garcia.com,001-626-173-3712,Lubbock,TX,77850,4/8/2025,social,,
100409,JuDy,orR,joshua50@hotmail.com,196-116-7032,Houston,Tx,163-84,4/23/2021,partner_referral,,GamePulse Texas
100410,dANieL , GaRciA,josephburns@hunt-carroll.info,001-700-213-3455x214,Albuquerque,NM,96529,8/25/2025,social,,GamePulse Texas
100411, jIlL, gIlbErt,taylorkaitlyn@martinez.com,001-361-644-3681,Dallas,TX,30551,4/30/2023,social,1,
