OrdId,OrdDt,CustRef,EmailAddr,Chanl,PayMthd,OrdTotal,Tx,Fee
600282,1/27/2025 8:13,103979, ostokes@reynolds.com,online,cc,207.9,2.84,
600283,10/21/2024 1:47,117562,ricky98@tucker.net,web_site,credit,52.14,1.37,10.92
600284,1/3/2025 13:57,117562,ricky98@tucker.net,online,credit,126.19,,
600285,3/3/2025 12:01,107856,tyler88@hotmail.com,onlne,cc,191.12,7.69,6.35
600286,4/25/2025 12:05,110468,OMARWEST@YAHOO.COM,ONLINE,credit,42.3,13.17,11.17
600287,4/20/2025 21:42,109898,nsuarez@yahoo.com,box_office,credit,133.87,12.47,2.41
600288,12/7/2024 1:21,103448,MICHAELMARCUS@HOTMAIL.COM,web_site,credit,174.83,10.52,1
600289,1/21/2025 11:43,114338,hsilva@hotmail.com,ONLINE,apple,35.47,8.64,
600290,1/4/2025 19:48,114338,hsilva@hotmail.com,Phone,cc,245.79,9.14,0.3
600291,2/16/2025 13:25,109111,daniel59@carroll.info,bx_office,debit_card,54.88,2.35,4.27
600292,1/28/2025 18:44,113869,LUCAS09FOSTER.COM,ONLINE,google_pay,157.95,0.33,9.1
600293,12/12/2024 20:06,113869,LUCAS09@FOSTER.COM,web_site,credit,96.42,5.49,11.92
600294,1/25/2025 23:58,103258,gouldkyle@hotmail.com,online,credit,129.08,2.61,5.36
600295,3/9/2025 19:09,103258,gouldkyle@hotmail.com,ONLINE,credit,188.21,7.71,6.62
600296,2/12/2025 5:46,116863,smithjason@hotmail.com,online,credit,19.38,2.15,
600297,12/8/2024 18:21,116863,smithjason@hotmail.com,ONLINE,gpay,48.47,2.35,11.78
600298,10/9/2024 11:41,104497,ugibbs@yahoo.com,onlne,apple_pay,246.39,2.1,4.54
600299,12/31/2024 15:47,104497,ugibbs@yahoo.com,ONLINE,credit,254.46,9.77,1.3
600300,2/23/2025 17:19,115805,gardnerjames@buck-schmidt.com,online,google_pay,221.74,14.96,1.21
600301,11/24/2024 8:43,115805,gardnerjames@buck-schmidt.com,web,credit,168.96,12.73,
600302,10/8/2024 8:13,110386,jperry@chen.com,call_center,apple_pay,45.9,1.97,1.08
600303,1/27/2025 14:45,110386, jperry@chen.com,onlne,debit,153.89,3.29,0.57
600304,1/23/2025 23:52,110386,JPERRY@CHEN.COM,ONLINE,CASH,101.68,10.9,0.95
600305,12/5/2024 13:47,111594,briannamcdowell@gmail.com,box_office,credit,195.33,12.32,8.72
600306,12/6/2024 21:14,101668, smithkevin@gmail.com,onlne,cc,189.65,11.14,5.37
600307,3/18/2025 10:40,103690,rmartin@yahoo.com,online,apple_pay,211.6,,
600308,11/25/2024 0:12,103690,rmartin@yahoo.com,call_center,cc,228.72,9.69,6.49
600309,4/9/2025 5:22,112166,sarahjohnson@brown-morgan.org,web,debit,132.2,12.18,11.36
600310,1/16/2025 17:51,117886,UWILLIAMS@GUZMAN-LIU.COM,box_office,gpay,250.15,12.16,1.66
600311,11/27/2024 21:53,100556,JONATHAN89@BARNES.COM,call_center,credit,88.9,3.4,4.47
600312,10/2/2024 15:42,100556,JONATHAN89@BARNES.COM,online,gpay,134.85,5.8,
600313,12/20/2024 1:07,109410,ymartin@gmail.com,web_site,gpay,173.49,0.21,
600314,10/14/2024 12:58,109410,ymartin@gmail.com,phone,CASH,95.26,5.39,10.47
600315,12/15/2024 19:42,112034, stevensjennifer@yahoo.com,ONLINE,cash,75.34,14.86,6.8
600316,3/12/2025 6:45,112034,stevensjennifer@yahoo.com,box_office,credit,224.74,3.34,6.47
600317,10/2/2024 18:28,119288,ARMSTRONGLAURA@YAHOO.COM,box_office,apple,32.41,3.88,10.32
600318,12/28/2024 11:53,119288,armstronglaura@yahoo.com,box_office,apple,46.86,0.7,5.64
600319,4/28/2025 20:46,119288,armstronglaura@yahoo.com,box_office,google_pay,191.72,14.24,
600320,11/9/2024 23:05,119062,michelleedwards@yahoo.com,onlne,apple,35.71,5.49,
600321,10/27/2024 15:18,119062,michelleedwards@yahoo.com,box,google_pay,142.25,8.17,3.14
600322,1/26/2025 4:05,117897,KENNEDYMARVIN@MOORE-VAUGHAN.ORG,online,apple_pay,140.56,1.17,11.77
600323,2/18/2025 8:02,117897,kennedymarvin@moore-vaughan.org,online,cc,231.78,8.43,8.13
600324,11/4/2024 4:59,117897,kennedymarvin@moore-vaughan.org,onlne,apple,240.53,0.66,5.88
600325,1/3/2025 20:19,112068,zmcdonald@yahoo.com,online,credit,222.86,0.75,11.57
600326,2/22/2025 10:47,108214,johnsondaniel@gmail.com,box_office,cash,182.04,10.5,
600327,11/24/2024 0:07,111519,crichardson@donaldson-cobb.com,web_site,debit,258.53,14.87,3.99
600328,12/13/2024 4:39,100767,david61@gmail.com,ONLINE,credit,180.63,,1.38
600329,1/7/2025 8:58,104297,sara94@hughes-webb.com,online,credit,81.9,14.56,10.76
600330,4/18/2025 6:58,104297,sara94@hughes-webb.com,online,debit,240.49,3.98,10.64
600331,12/7/2024 9:47,113989, STEVEN49@WOODS-GARCIA.COM,online,cc,119.82,7.85,8.1
600332,2/14/2025 16:40,108777,davidbishop@hernandez.net,web,cc,170.99,10.3,4.1
600333,12/6/2024 23:02,113862, matthewseric@lewis.com,Phone,debit_card,184.9,,8.45
600334,3/3/2025 19:46,113862,matthewseric@lewis.com,web,credit,73.98,8.81,10.02
600335,4/6/2025 22:33,113810,gomezmelanie@hotmail.com,online,credit,48.22,6.77,
600336,4/16/2025 7:19,114950,rschultz@gmail.com,onlne,credit,24.65,2.77,
600337,4/5/2025 2:07,103738,emccormick@gmail.com,box_office,credit,59.33,6.78,1.02
600338,4/25/2025 16:29,103738,emccormick@gmail.com,onlne,cash,174.09,0.57,4.85
600339,12/31/2024 18:45,109269,ortiznicholas@schmidt-martinez.com,ONLINE,credit,237.85,11.64,10.32
600340,10/19/2024 1:17,113409,elizabethburns@hotmail.com,phone,credit,94.88,12,
600341,12/6/2024 14:31,102833,johnwilliams@turner-williams.net,online,cc,87.53,13.32,4.7
600342,4/14/2025 12:58,114604,anthonyjarvis@wilson.com,web,cc,64.01,4.28,9.15
600343,10/31/2024 11:26,119457, fergusonbrian@gmail.com,phone,credit,80.74,7.39,5.32
600344,4/16/2025 20:22,119457, FERGUSONBRIAN@GMAIL.COM ,ONLINE,credit,22.21,5.68,
600345,3/11/2025 0:25,109918,debbierivas@yahoo.com,online,google_pay,203.38,,11.79
600346,10/12/2024 14:17,106062,regina62@norton.com,bx_office,credit,71.68,7.26,
600347,4/9/2025 8:55,106062,regina62@norton.com ,ONLINE,google_pay,73.22,,5.9
600348,12/4/2024 21:09,115307,savannahgarcia@williamson.com,online,credit,68.94,1.44,8.9
600349,10/4/2024 11:25,109177,rthomas@pierce-larson.com,ONLINE,credit,204.22,2.33,0.38
600350,10/30/2024 22:19,102487,imiller@stewart-murphy.com,online,google_pay,134.67,8.57,4.07
600351,4/19/2025 15:02,102487,imiller@stewart-murphy.com,phone,cc,224.33,1.28,8.02
600352,10/9/2024 20:08,107316,travisrodriguezhotmail.com ,online,cc,173.21,,
600353,2/18/2025 4:25,113569,PAGEKENNETH@COOK-MILLER.COM,ONLINE,credit,90.99,5.97,11.47
600354,12/21/2024 11:15,106551,harriselizabeth@thomas-johnson.com,phone,cc,44.7,,
600355,2/12/2025 9:22,105501,roger44@gmail.com,box_office,apple_pay,58.31,10.14,4.6
600356,3/25/2025 9:37,105501,roger44@gmail.com ,Phone,cash,63.86,8.19,
600357,1/19/2025 20:15,108699,SHELLY45@HOTMAIL.COM,web,credit,148.83,5.97,5.16
600358,11/20/2024 13:00,107112,nicholasoneal@taylor-simmons.com,web_site,credit,254.16,10.32,1.01
600359,1/13/2025 19:42,107112,nicholasoneal@taylor-simmons.com,online,cc,36.54,12.17,2.34
600360,1/13/2025 22:56,107112,nicholasoneal@taylor-simmons.com,online,debit,256.71,3.67,6.43
600361,1/27/2025 23:03,107112,nicholasoneal@taylor-simmons.com,ONLINE,debit,42.87,11.36,4.33
600362,11/13/2024 16:24,107112,nicholasoneal@taylor-simmons.com,web_site,credit,165.15,11.26,5.64
600363,12/4/2024 0:37,110702, mcfarlandkatherine@walker.info,Phone,CASH,121.18,11.06,4.26
600364,3/25/2025 8:23,110702,mcfarlandkatherine@walker.info,online,cc,35.88,0.99,3.67
600365,12/15/2024 12:51,110702,mcfarlandkatherine@walker.info,bx_office,cash,255.56,6.03,1.46
600366,12/6/2024 12:52,110702,mcfarlandkatherine@walker.info,online,apple_pay,170.37,10.52,11.21
600367,11/15/2024 11:11,101166,suzannereeves@king.net,online,CASH,118.95,13.68,11.39
600368,3/29/2025 9:50,101166,suzannereeves@king.net,online,credit,134.63,7.99,
600369,4/2/2025 3:40,113419,TRAVIS36@YAHOO.COM,bx_office,apple_pay,192.63,2.04,3.66
600370,12/16/2024 20:21,113419,travis36@yahoo.com,box_office,debit,109,12.57,11.1
600371,2/1/2025 19:58,113419, travis36@yahoo.com,Phone,debit,129.1,0.09,2.93
600372,12/30/2024 18:30,102156,katherinewells@yahoo.com,box,credit,130.6,6.14,
600373,3/23/2025 16:59,102156,katherinewells@yahoo.com,online,credit,49.43,,
600374,12/5/2024 6:37,105350,jarvisamy@hotmail.com,online,cash,107.58,12.65,8.42
600375,10/22/2024 5:16,105350,jarvisamy@hotmail.com,box_office,debit_card,53.18,10.61,8.46
600376,10/2/2024 1:46,113531,LATASHA75@HOTMAIL.COM,online,cash,119.57,,9.11
600377,4/7/2025 17:45,105399,mitchellsusan@gmail.com,box_office,cc,102.91,4.92,7.87
600378,11/23/2024 2:59,100457,trevinojulia@fox-howard.com,online,CASH,192.56,11.74,6.78
600379,3/21/2025 6:48,105267,brandon57@gmail.com ,online,apple_pay,265.61,13,2.98
600380,10/24/2024 7:40,107218,richardwoods@gmail.com,online,credit,77.93,0.9,7.19
600381,12/12/2024 21:58,115175,CYNTHIABLACK@HOTMAIL.COM,phone,cash,104.54,12.13,
600382,2/10/2025 13:35,115175,CYNTHIABLACK@HOTMAIL.COM,Phone,credit,193.78,13.71,0.77
600383,3/11/2025 20:34,106234,zlopez@king-franco.net,online,gpay,102.04,,1.03
600384,12/23/2024 13:12,106234,zlopez@king-franco.net,box_office,apple_pay,54,7.44,
600385,3/26/2025 19:50,106234,zlopez@king-franco.net,box_office,credit,194.66,5.64,0.56
600386,2/26/2025 23:04,102288,staceyglovercox-williams.com,online,cash,117.23,0.06,
600387,11/24/2024 14:20,102288,staceyglovercox-williams.com,bx_office,apple,86.59,,3.16
600388,2/9/2025 12:13,116095,anthony72@hotmail.com,web_site,cash,174.61,11.68,0.7
600389,1/25/2025 1:10,108568,wolfedonald@rivas.com,online,debit_card,173.85,5.73,7.03
600390,11/22/2024 6:10,102256, WIGGINSJENNIFER@YAHOO.COM ,online,cash,194.69,0.64,1.07
600391,12/7/2024 3:51,102256,WIGGINSJENNIFER@YAHOO.COM ,box_office,apple,205.08,7.35,9.3
600392,1/6/2025 7:24,109204,PALMERSABRINA@BROWN-BROOKS.COM,online,gpay,196.75,2.38,7.37
600393,12/9/2024 19:41,114892,ibrown@hotmail.com,online,apple_pay,165.68,2.58,2.65
600394,12/4/2024 0:17,114399,henry30@johnson.org,box_office,CASH,131.09,5.88,8.43
600395,4/5/2025 5:58,103623,paulnichols@hernandez.org,online,gpay,205.64,13.51,5.06
600396,2/28/2025 12:04,114320,SCOTTTERESA@HERNANDEZ.NET ,onlne,cash,250.73,4.65,8.05
600397,2/4/2025 20:42,103677,FISCHERJACQUELINE@YAHOO.COM ,Phone,cc,180.67,4.46,11.89
600398,3/16/2025 23:15,112983,wheelerashley@smith-haas.com,online,apple_pay,195.94,12.23,11.01
600399,10/15/2024 20:39,113198,EMILY83@YAHOO.COM,Phone,credit,93.18,5.03,3.04
600400,2/1/2025 2:05,119568,ugriffith@contreras.com ,box,credit,66.66,,
600401,3/29/2025 15:43,119568,UGRIFFITH@CONTRERAS.COM,phone,cc,122.99,1.55,9.29
600402,11/3/2024 18:20,110707,HOLMESAPRIL@YAHOO.COM,online,google_pay,84.98,10.77,1.97
600403,2/5/2025 17:00,110707, HOLMESAPRIL@YAHOO.COM,onlne,gpay,191.94,8.44,
600404,1/13/2025 21:21,119678,dcochran@perez-phillips.com,box,debit,65.22,2.5,0.19
600405,10/24/2024 13:54,106914,msalinas@mccoy.org,online,gpay,127.22,5.57,2.15
600406,1/20/2025 2:33,119124,KEITH94YAHOO.COM,call_center,cc,69.98,1.83,11.66
600407,1/17/2025 16:04,115502,njackson@gmail.com,box_office,cc,233.49,4.87,5.47
600408,3/30/2025 12:58,119900,prattdavid@mendoza.net,online,gpay,244.06,8.44,1.52
600409,10/3/2024 13:43,109189,ericramsey@yahoo.com,online,debit,159.22,5.15,
600410,1/18/2025 3:23,110640, SEAN44@FRANK.COM,online,google_pay,40.4,2.49,2.2
600411,12/20/2024 9:10,106035,cchavez@moore.org ,online,credit,245.41,7.07,2.68
600412,4/19/2025 10:40,113438,HHOOD@DAVENPORT-GREEN.COM,web_site,apple,106.66,7.78,0.07
600413,2/10/2025 14:35,103438,jlivingston@johnson-blanchard.biz,box_office,debit,33.5,8.42,
600414,4/4/2025 14:31,116335,katherinejordan@thompson.com,online,credit,41.47,9.9,6.83
600415,11/24/2024 3:16,117012,brianna49@reid.org,online,apple_pay,133.19,12.46,2.34
600416,1/4/2025 13:51,117012,brianna49@reid.org,call_center,apple_pay,76.16,12.4,6.73
600417,3/26/2025 16:23,100156,juangallegosgmail.com,box,credit,120.93,6.64,8.15
600418,10/23/2024 6:30,100156,juangallegos@gmail.com,online,cash,112.81,,
600419,11/9/2024 19:17,116122,MCCARTHYMONICA@NELSON-MEYER.COM,online,credit,131.64,0.52,0.25
600420,3/14/2025 23:37,116320,DOYLEMORGAN@PEARSON.COM,online,credit,123.29,,1.3
600421,4/1/2025 5:55,113259,anthony02@marsh.com,web,gpay,160.29,,4.55
600422,1/9/2025 17:19,113259, anthony02@marsh.com,web_site,CASH,85.59,0.53,
600423,4/20/2025 13:43,109265,dhowell@miller.com,box_office,debit,235,12.33,2.24
600424,2/24/2025 23:21,109265,dhowell@miller.com,online,credit,208.56,1.24,6.62
600425,10/4/2024 6:58,118626,sparkscharles@donovan.com,online,debit_card,228.33,9.06,2.46
600426,11/24/2024 9:06,115662,DAVIDARIAS@YAHOO.COM ,ONLINE,credit,196.88,2.81,4.53
600427,2/17/2025 2:50,103348,MEJIACHARLES@MILLER.COM,ONLINE,credit,148.71,4.87,11.42
600428,2/27/2025 22:24,103348,MEJIACHARLES@MILLER.COM,Phone,cc,151.46,7.21,6.39
600429,10/8/2024 2:02,118497,emily79@yahoo.com,Phone,cc,103.73,3.4,11.19
600430,4/15/2025 10:40,101421,thorntonjacqueline@hotmail.com,call_center,google_pay,154.65,10.47,5.79
600431,11/23/2024 23:06,101421,THORNTONJACQUELINE@HOTMAIL.COM,online,cc,168.89,4.77,11.52
600432,12/22/2024 21:22,109696, cabreraandrea@hotmail.com,online,debit_card,113.96,14.88,
600433,1/15/2025 10:30,109696,cabreraandrea@hotmail.com,call_center,credit,175.01,14.26,9.32
600434,3/17/2025 9:32,112341,AARON30@BRADLEY.BIZ,online,debit,124.17,7.98,5.69
600435,10/27/2024 23:07,112341,AARON30@BRADLEY.BIZ,online,debit,57.15,12.57,8.3
600436,10/19/2024 12:34,112341,AARON30@BRADLEY.BIZ,web,credit,212.05,10.64,1.38
600437,1/17/2025 14:20,109736,charlottealvarez@gmail.com,ONLINE,debit,158.61,8.19,3.28
600438,12/23/2024 16:16,117902,jonathanwood@gmail.com,online,debit_card,119.86,12.54,8.61
600439,1/25/2025 6:20,111288,larry93@gmail.com,online,credit,138.65,10.15,11.7
600440,1/21/2025 15:32,108528,samuelwoodward@hotmail.com,bx_office,credit,123.4,12.64,
600441,2/24/2025 13:00,108528,samuelwoodward@hotmail.com,bx_office,credit,81.21,0.9,7.28
600442,10/10/2024 9:33,109646,paula19@moore.net,online,credit,196.35,10.73,0.27
600443,4/7/2025 5:34,105853,washley@hotmail.com ,Phone,credit,154.73,5.85,9.58
600444,1/2/2025 6:14,112015,beckermegan@turner.info,web_site,debit_card,117.59,1.07,8.69
600445,12/14/2024 12:36,109258,andrew80@gmail.com,box_office,apple,253.03,2.84,3.44
600446,3/27/2025 20:03,105214,omercado@page-maynard.org,onlne,debit,139.78,9.87,2.48
600447,11/9/2024 0:52,104876,CRAWFORDCHRISTOPHER@HOTMAIL.COM,online,credit,190.3,9.91,0.17
600448,10/15/2024 4:22,104876,CRAWFORDCHRISTOPHER@HOTMAIL.COM,online,apple_pay,61.53,12.39,8.55
600449,10/11/2024 3:39,104876, CRAWFORDCHRISTOPHER@HOTMAIL.COM,online,credit,87.73,2.83,0.99
600450,11/27/2024 4:18,104876,CRAWFORDCHRISTOPHER@HOTMAIL.COM,ONLINE,cc,145.92,1.2,4.61
600451,1/14/2025 2:12,104876,CRAWFORDCHRISTOPHER@HOTMAIL.COM,web,cc,147.42,13.74,1.08
600452,12/17/2024 7:45,104876,CRAWFORDCHRISTOPHER@HOTMAIL.COM,online,credit,231.36,3.35,8.63
600453,11/13/2024 3:13,110289, carlos32@hotmail.com,online,gpay,40.12,,
600454,3/24/2025 16:27,101684,sarah78@gmail.com,box_office,credit,25.44,4.71,4.73
600455,1/22/2025 21:38,101684,sarah78@gmail.com ,phone,cc,155,5.42,1.71
600456,11/19/2024 13:58,111132,hernandezkelly@yahoo.com,web_site,credit,50.39,1.81,7.26
600457,4/21/2025 22:22,111132,hernandezkelly@yahoo.com,online,apple_pay,212.74,9.12,10.69
600458,11/29/2024 4:14,110096,leedonald@bond.info,ONLINE,CASH,36.1,13.36,
600459,4/8/2025 13:52,113418,rodriguezstephanie@lopez-murillo.org,onlne,gpay,165.01,10.92,0.23
600460,1/26/2025 1:52,113418,rodriguezstephanie@lopez-murillo.org,online,credit,165.36,,9.65
600461,10/30/2024 12:51,113418,rodriguezstephanie@lopez-murillo.org,web_site,google_pay,113.2,2.52,10.09
600462,3/14/2025 21:27,107133,joseph64@farmer.com,box,google_pay,129.92,,5.46
600463,4/25/2025 20:18,104724, JAMESHERRERA@YAHOO.COM,web,apple,129.3,3.45,11.64
600464,2/11/2025 7:05,115012, huynhmonique@gmail.com,phone,debit,58.1,1.54,
600465,12/24/2024 3:24,110122, kennethschultz@mitchell.com,phone,cc,124.49,6.29,11.65
600466,3/7/2025 14:48,110122,kennethschultz@mitchell.com,box_office,credit,129.68,6.39,5.67
600467,3/22/2025 9:13,110122,kennethschultz@mitchell.com,box,gpay,71.96,8.54,10.84
600468,2/11/2025 16:19,119720,  ihowell@yahoo.com,online,credit,207.05,13.93,1.99
600469,1/13/2025 22:14,119720, ihowell@yahoo.com,ONLINE,credit,197.83,13.24,5.32
600470,11/17/2024 8:11,119720, ihowell@yahoo.com,online,debit_card,236,2.94,0.11
600471,3/5/2025 19:47,101872,rmartin@yahoo.com,online,debit_card,233.15,6.92,
600472,3/23/2025 18:21,108004,WALLDIANE@HOWELL.COM,bx_office,credit,105.24,6.35,5.43
600473,3/25/2025 10:31,108004,walldiane@howell.com,online,cc,201.4,11.65,8.65
600474,1/30/2025 4:46,119576,ucollins@brown.com,bx_office,credit,154.63,8.2,7.7
600475,1/25/2025 8:34,119576,ucollins@brown.com,ONLINE,cash,123.45,7.37,10.48
600476,4/2/2025 10:03,107132,anthony22wood.com,online,credit,15.67,0.58,
600477,10/4/2024 1:58,113477,perezbarbara@hotmail.com,box_office,debit,207.87,3.99,2.79
600478,1/21/2025 20:31,116229,cfrazier@ferrell.info,ONLINE,credit,176.7,2.17,0.46
600479,11/21/2024 0:28,108704,wendy57@thomas.biz,bx_office,credit,232.68,11.89,2.47
600480,12/5/2024 10:14,101484, stephanielynn@turner.biz,Phone,credit,67.23,1.14,2.79
600481,10/20/2024 12:57,110240,YOLANDA57@HOTMAIL.COM,ONLINE,credit,139.14,8.59,6.59
600482,3/2/2025 0:33,101395,carmen86@freeman-williams.com,onlne,credit,222.35,5.58,10.26
600483,11/18/2024 4:41,115704,petersenjody@hotmail.com ,box_office,credit,212.91,14.06,11.07
600484,3/1/2025 8:14,110438,rgomez@hotmail.com,phone,credit,222.2,,11.19
600485,11/8/2024 17:25,108062,vasquezjesus@campbell.info,onlne,cc,176.92,,7.28
600486,1/17/2025 12:35,108062,vasquezjesus@campbell.info,online,credit,43.25,10.83,7.41
600487,3/25/2025 8:47,102904,oconley@gmail.com,bx_office,credit,218.97,3.5,4.33
600488,3/25/2025 5:52,102904,OCONLEY@GMAIL.COM,onlne,debit,157.75,14.99,1.93
600489,1/6/2025 9:23,102904,oconley@gmail.com,web,debit,174.39,2.78,
600490,12/12/2024 23:57,102904,oconley@gmail.com,box_office,credit,248.93,4.19,9.63
600491,1/30/2025 1:54,112482,jacksonkara@yahoo.com,ONLINE,CASH,148.43,,0.51
600492,11/6/2024 1:50,115384,tkaufman@webster.org,ONLINE,gpay,65.81,12.09,6.98
600493,12/13/2024 3:49,115384, tkaufman@webster.org,onlne,gpay,55.2,3.06,1.9
600494,10/29/2024 1:13,118923,pmurphy@gmail.com,phone,apple_pay,175.93,7.41,7.41
600495,12/31/2024 16:54,108770,stewartcorey@silva.com,web,google_pay,246.71,3.15,11.55
600496,10/20/2024 7:45,108770,stewartcorey@silva.com,online,credit,132.5,3.64,7
600497,12/2/2024 22:10,108770,stewartcorey@silva.com,online,cc,255.96,2.58,4.82
600498,2/4/2025 3:35,108770,stewartcorey@silva.com,phone,credit,156.73,10.98,5.33
600499,2/4/2025 23:08,108770,stewartcorey@silva.com,online,debit,165.16,5.13,2.71
600500,1/24/2025 14:27,108770,stewartcorey@silva.com,web_site,credit,224.87,0.28,
600501,1/17/2025 18:51,106539,jsmith@wise-johnson.info,box_office,google_pay,255.24,,5.83
600502,12/29/2024 21:37,117321, ljackson@yahoo.com,onlne,credit,73.19,14.97,6.89
600503,3/16/2025 23:01,111923,DCOX@GMAIL.COM,box,apple_pay,156.21,,4.59
600504,12/31/2024 4:37,107146,gburnett@anderson.biz,online,google_pay,54.92,9.38,11.26
600505,12/2/2024 11:16,107146,gburnett@anderson.biz,ONLINE,apple_pay,142.22,8.37,6.79
600506,2/9/2025 15:28,111770,SIERRALAMBERT@GMAIL.COM ,box,credit,213.22,11.07,7.9
600507,11/9/2024 19:51,115126,ronald00@gmail.com,online,credit,112.57,4.17,2.6
600508,11/2/2024 4:03,115335,richardwallace@gmail.com,online,apple_pay,105.33,7.09,1.73
600509,1/18/2025 0:56,109280,jamesjohnsonbennett.biz,web_site,gpay,58.21,1.16,11.09
600510,1/3/2025 11:31,109280,jamesjohnson@bennett.biz,phone,debit,67.68,13.14,0.79
600511,3/1/2025 1:04,106682,olsontaylor@gmail.com,online,apple,152.35,3.26,10.77
600512,3/10/2025 16:42,118478,swilliams@gmail.com,online,apple_pay,235.14,14.8,3.56
600513,3/2/2025 20:58,118478,swilliams@gmail.com,web_site,credit,66.81,0.85,11.6
600514,12/15/2024 18:08,118478, swilliams@gmail.com,online,google_pay,83.78,3.28,2.92
600515,12/1/2024 5:25,112183,thomasgonzalez@yahoo.com ,onlne,cash,202.28,3.36,4.33
600516,2/8/2025 19:57,112183,thomasgonzalez@yahoo.com,online,google_pay,158.78,7.94,4.13
600517,12/27/2024 13:18,112183,thomasgonzalez@yahoo.com,online,credit,29.83,14.6,
600518,3/2/2025 16:45,119851,  inicholson@woods.org,Phone,credit,60.11,,3.2
600519,10/15/2024 7:25,115425,jessicanoble@hotmail.com,online,CASH,191.15,0.54,9.66
600520,11/26/2024 21:21,115425,jessicanoble@hotmail.com,web_site,credit,64.86,9.09,9.83
600521,3/15/2025 15:07,107409,DAWNWELLS@HOTMAIL.COM ,online,credit,159.66,12.76,1.73
600522,11/17/2024 2:17,107409,dawnwells@hotmail.com,box,gpay,168.05,6.34,
600523,10/23/2024 13:03,107409,dawnwells@hotmail.com,box,google_pay,51.12,8.13,2.88
600524,10/31/2024 22:27,119975,xtaylor@hotmail.com,onlne,gpay,67.44,,
600525,4/3/2025 3:45,101316,AMBER06@HOTMAIL.COM,onlne,credit,188.03,13.28,5.68
600526,11/9/2024 12:43,104924,luis69@villanueva-wade.info,online,apple,77.95,11.16,7.78
600527,11/24/2024 12:51,103373,WARRENDARYL@HILL.COM,online,debit,103.53,11.22,3.73
600528,12/7/2024 22:50,103373,WARRENDARYL@HILL.COM,web_site,CASH,66.09,12.21,4.78
600529,11/11/2024 22:47,103373,WARRENDARYL@HILL.COM,web_site,cc,60.64,14.62,0.54
600530,3/28/2025 13:23,103373,WARRENDARYL@HILL.COM,web_site,apple_pay,70.15,12.79,
600531,4/17/2025 11:49,100540, oscarburnett@yahoo.com,online,credit,31.48,2.39,7.57
600532,3/1/2025 7:41,111497,stevenstroy@hotmail.com ,online,google_pay,73.14,,3.99
600533,4/17/2025 2:09,117680,ostevens@white.net,bx_office,CASH,146.81,,4.38
600534,4/12/2025 22:55,113319,danielgeorge@gmail.com,call_center,gpay,173.97,3.21,1.6
600535,11/7/2024 18:04,113319,danielgeorge@gmail.com,online,credit,153.06,14.97,0.85
600536,1/5/2025 19:39,113319, danielgeorge@gmail.com,web_site,credit,193,11.31,8.86
600537,4/25/2025 5:34,103589,williamsandrea@gmail.com,box_office,credit,225.38,11.44,9.59
